ReagentID	Gene1	Gene2	Gene1_ensembl	Gene2_ensembl	preferredName_A	preferredName_B	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
TUBB2A_TUBB3_1	TUBB2A	TUBB3	ENSG00000137267	ENSG00000258947	TUBB2A	TUBB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUBB2A_TUBB3_2	TUBB3	TUBB2A	ENSG00000258947	ENSG00000137267	TUBB3	TUBB2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2D1_UBE2D4_1	UBE2D1	UBE2D4	ENSG00000072401	ENSG00000078967	UBE2D1	UBE2D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2D1_UBE2D4_2	UBE2D4	UBE2D1	ENSG00000078967	ENSG00000072401	UBE2D4	UBE2D1	0.902	0.0	0.0	0.049	0.0	0.052	0.9	0.05
RAC1_RAC3_1	RAC1	RAC3	ENSG00000136238	ENSG00000169750	RAC1	RAC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAC1_RAC3_2	RAC3	RAC1	ENSG00000169750	ENSG00000129538	RAC3	RAC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPM1_TPM3_1	TPM1	TPM3	ENSG00000140416	ENSG00000143549	TPM1	TPM3	0.998	0.0	0.0	0.053	0.072	0.981	0.72	0.806
TPM1_TPM3_2	TPM3	TPM1	ENSG00000143549	ENSG00000140416	TPM3	TPM1	0.998	0.0	0.0	0.053	0.072	0.981	0.72	0.806
TUBB4B_TUBB6_1	TUBB4B	TUBB6	ENSG00000188229	ENSG00000176014	TUBB4B	TUBB6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUBB4B_TUBB6_2	TUBB6	TUBB4B	ENSG00000176014	ENSG00000188229	TUBB6	TUBB4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GNB1_GNB4_1	GNB1	GNB4	ENSG00000078369	ENSG00000114450	GNB1	GNB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GNB1_GNB4_2	GNB4	GNB1	ENSG00000114450	ENSG00000078369	GNB4	GNB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUBB_TUBB6_1	TUBB	TUBB6	ENSG00000196230	ENSG00000176014	TUBB	TUBB6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUBB_TUBB6_2	TUBB6	TUBB	ENSG00000176014	ENSG00000196230	TUBB6	TUBB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB11A_RAB11B_1	RAB11A	RAB11B	ENSG00000103769	ENSG00000172780	RAB11A	RAB11B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB11A_RAB11B_2	RAB11B	RAB11A	ENSG00000172780	ENSG00000103769	RAB11B	RAB11A	0.98	0.0	0.0	0.049	0.141	0.786	0.9	0.054
RAP2A_RAP2B_1	RAP2A	RAP2B	ENSG00000125249	ENSG00000181467	RAP2A	RAP2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAP2A_RAP2B_2	RAP2B	RAP2A	ENSG00000181467	ENSG00000125249	RAP2B	RAP2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF33A_ZNF33B_1	ZNF33A	ZNF33B	ENSG00000189180	ENSG00000196693	ZNF33A	ZNF33B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF33A_ZNF33B_2	ZNF33B	ZNF33A	ENSG00000196693	ENSG00000189180	ZNF33B	ZNF33A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFITM2_IFITM3_1	IFITM2	IFITM3	ENSG00000185201	ENSG00000142089	IFITM2	IFITM3	0.805	0.0	0.0	0.05	0.8	0.0	0.0	0.059
IFITM2_IFITM3_2	IFITM3	IFITM2	ENSG00000142089	ENSG00000185201	IFITM3	IFITM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLR2J_POLR2J3_1	POLR2J	POLR2J3	ENSG00000005075	ENSG00000168255	POLR2J	POLR2J3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLR2J_POLR2J3_2	POLR2J3	POLR2J	ENSG00000168255	ENSG00000005075	POLR2J3	POLR2J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUBB2B_TUBB6_1	TUBB2B	TUBB6	ENSG00000137285	ENSG00000176014	TUBB2B	TUBB6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUBB2B_TUBB6_2	TUBB6	TUBB2B	ENSG00000176014	ENSG00000137285	TUBB6	TUBB2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTR1A_ACTR1B_1	ACTR1A	ACTR1B	ENSG00000138107	ENSG00000115073	ACTR1A	ACTR1B	0.992	0.0	0.0	0.048	0.086	0.875	0.9	0.414
ACTR1A_ACTR1B_2	ACTR1B	ACTR1A	ENSG00000115073	ENSG00000138107	ACTR1B	ACTR1A	0.992	0.0	0.0	0.048	0.086	0.875	0.9	0.414
RAB6A_RAB6B_1	RAB6A	RAB6B	ENSG00000175582	ENSG00000154917	RAB6A	RAB6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB6A_RAB6B_2	RAB6B	RAB6A	ENSG00000154917	ENSG00000175582	RAB6B	RAB6A	0.869	0.0	0.0	0.049	0.044	0.744	0.5	0.052
GNB1_GNB2_1	GNB1	GNB2	ENSG00000078369	ENSG00000172354	GNB1	GNB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GNB1_GNB2_2	GNB2	GNB1	ENSG00000172354	ENSG00000078369	GNB2	GNB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EIF4A1_EIF4A2_1	EIF4A1	EIF4A2	ENSG00000161960	ENSG00000156976	EIF4A1	EIF4A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EIF4A1_EIF4A2_2	EIF4A2	EIF4A1	ENSG00000156976	ENSG00000161960	EIF4A2	EIF4A1	0.994	0.0	0.0	0.048	0.055	0.836	0.9	0.659
GNA11_GNAQ_1	GNA11	GNAQ	ENSG00000088256	ENSG00000156052	GNA11	GNAQ	0.973	0.0	0.0	0.048	0.054	0.0	0.9	0.743
GNA11_GNAQ_2	GNAQ	GNA11	ENSG00000156052	ENSG00000088256	GNAQ	GNA11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUBB2A_TUBB6_1	TUBB2A	TUBB6	ENSG00000137267	ENSG00000176014	TUBB2A	TUBB6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUBB2A_TUBB6_2	TUBB6	TUBB2A	ENSG00000176014	ENSG00000137267	TUBB6	TUBB2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT1X_MT2A_1	MT1X	MT2A	ENSG00000187193	ENSG00000125148	MT1X	MT2A	0.866	0.0	0.0	0.053	0.782	0.0	0.0	0.404
MT1X_MT2A_2	MT2A	MT1X	ENSG00000125148	ENSG00000187193	MT2A	MT1X	0.866	0.0	0.0	0.053	0.782	0.0	0.0	0.404
BEX1_BEX2_1	BEX1	BEX2	ENSG00000133169	ENSG00000133134	BEX1	BEX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BEX1_BEX2_2	BEX2	BEX1	ENSG00000133134	ENSG00000133169	BEX2	BEX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMAD1_SMAD5_1	SMAD1	SMAD5	ENSG00000170365	ENSG00000113658	SMAD1	SMAD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMAD1_SMAD5_2	SMAD5	SMAD1	ENSG00000113658	ENSG00000170365	SMAD5	SMAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPA1_HNRNPA1L2_1	HNRNPA1	HNRNPA1L2	ENSG00000135486	ENSG00000139675	HNRNPA1	HNRNPA1L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPA1_HNRNPA1L2_2	HNRNPA1L2	HNRNPA1	ENSG00000139675	ENSG00000135486	HNRNPA1L2	HNRNPA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPB_SNRPN_1	SNRPB	SNRPN	ENSG00000125835	ENSG00000128739	SNRPB	SNRPN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPB_SNRPN_2	SNRPN	SNRPB	ENSG00000128739	ENSG00000125835	SNRPN	SNRPB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTP14A_UTP14C_1	UTP14A	UTP14C	ENSG00000156697	ENSG00000253797	UTP14A	UTP14C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTP14A_UTP14C_2	UTP14C	UTP14A	ENSG00000253797	ENSG00000156697	UTP14C	UTP14A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GNB2_GNB4_1	GNB2	GNB4	ENSG00000172354	ENSG00000114450	GNB2	GNB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GNB2_GNB4_2	GNB4	GNB2	ENSG00000114450	ENSG00000172354	GNB4	GNB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARF4_ARF5_1	ARF4	ARF5	ENSG00000168374	ENSG00000004059	ARF4	ARF5	0.888	0.0	0.0	0.0	0.049	0.78	0.5	0.057
ARF4_ARF5_2	ARF5	ARF4	ENSG00000004059	ENSG00000168374	ARF5	ARF4	0.888	0.0	0.0	0.0	0.049	0.78	0.5	0.057
SAR1A_SAR1B_1	SAR1A	SAR1B	ENSG00000079332	ENSG00000152700	SAR1A	SAR1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAR1A_SAR1B_2	SAR1B	SAR1A	ENSG00000152700	ENSG00000079332	SAR1B	SAR1A	0.961	0.0	0.0	0.048	0.109	0.593	0.9	0.056
ACTR3_ACTR3B_1	ACTR3	ACTR3B	ENSG00000115091	ENSG00000133627	ACTR3	ACTR3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACTR3_ACTR3B_2	ACTR3B	ACTR3	ENSG00000133627	ENSG00000115091	ACTR3B	ACTR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBM4_RBM4B_1	RBM4	RBM4B	ENSG00000173933	ENSG00000173914	RBM4	RBM4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBM4_RBM4B_2	RBM4B	RBM4	ENSG00000173914	ENSG00000173933	RBM4B	RBM4	0.649	0.0	0.0	0.049	0.09	0.624	0.0	0.05
DDX39A_DDX39B_1	DDX39A	DDX39B	ENSG00000123136	ENSG00000198563	DDX39A	DDX39B	0.967	0.0	0.0	0.048	0.263	0.845	0.5	0.487
DDX39A_DDX39B_2	DDX39B	DDX39A	ENSG00000198563	ENSG00000123136	DDX39B	DDX39A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2D1_UBE2D2_1	UBE2D1	UBE2D2	ENSG00000072401	ENSG00000131508	UBE2D1	UBE2D2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2D1_UBE2D2_2	UBE2D2	UBE2D1	ENSG00000131508	ENSG00000072401	UBE2D2	UBE2D1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2V1_UBE2V2_1	UBE2V1	UBE2V2	ENSG00000244687	ENSG00000169139	UBE2V1	UBE2V2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2V1_UBE2V2_2	UBE2V2	UBE2V1	ENSG00000169139	ENSG00000244687	UBE2V2	UBE2V1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A4_SLC25A5_1	SLC25A4	SLC25A5	ENSG00000151729	ENSG00000005022	SLC25A4	SLC25A5	0.979	0.0	0.0	0.048	0.067	0.687	0.9	0.386
SLC25A4_SLC25A5_2	SLC25A5	SLC25A4	ENSG00000005022	ENSG00000151729	SLC25A5	SLC25A4	0.979	0.0	0.0	0.048	0.067	0.687	0.9	0.386
ATAD3A_ATAD3B_1	ATAD3A	ATAD3B	ENSG00000197785	ENSG00000160072	ATAD3A	ATAD3B	0.64	0.0	0.0	0.049	0.276	0.51	0.0	0.058
ATAD3A_ATAD3B_2	ATAD3B	ATAD3A	ENSG00000160072	ENSG00000197785	ATAD3B	ATAD3A	0.64	0.0	0.0	0.049	0.276	0.51	0.0	0.058
PPP1CA_PPP1CB_1	PPP1CA	PPP1CB	ENSG00000172531	ENSG00000213639	PPP1CA	PPP1CB	0.997	0.0	0.0	0.049	0.091	0.875	0.9	0.812
PPP1CA_PPP1CB_2	PPP1CB	PPP1CA	ENSG00000213639	ENSG00000172531	PPP1CB	PPP1CA	0.997	0.0	0.0	0.049	0.091	0.875	0.9	0.812
RBBP4_RBBP7_1	RBBP4	RBBP7	ENSG00000162521	ENSG00000102054	RBBP4	RBBP7	0.999	0.0	0.0	0.048	0.537	0.883	0.9	0.982
RBBP4_RBBP7_2	RBBP7	RBBP4	ENSG00000102054	ENSG00000162521	RBBP7	RBBP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2D1_UBE2D3_1	UBE2D1	UBE2D3	ENSG00000072401	ENSG00000109332	UBE2D1	UBE2D3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2D1_UBE2D3_2	UBE2D3	UBE2D1	ENSG00000109332	ENSG00000072401	UBE2D3	UBE2D1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP12_USP46_1	USP12	USP46	ENSG00000253213	ENSG00000109189	USP12	USP46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP12_USP46_2	USP46	USP12	ENSG00000109189	ENSG00000253213	USP46	USP12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A4_SLC25A6_1	SLC25A4	SLC25A6	ENSG00000151729	ENSG00000169100	SLC25A4	SLC25A6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A4_SLC25A6_2	SLC25A6	SLC25A4	ENSG00000169100	ENSG00000151729	SLC25A6	SLC25A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP18_USP41_1	USP18	USP41	ENSG00000184979	ENSG00000161133	USP18	USP41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP18_USP41_2	USP41	USP18	ENSG00000161133	ENSG00000184979	USP41	USP18	0.735	0.0	0.0	0.05	0.084	0.718	0.0	0.05
SMAD2_SMAD3_1	SMAD2	SMAD3	ENSG00000175387	ENSG00000166949	SMAD2	SMAD3	0.999	0.0	0.0	0.048	0.167	0.911	0.9	0.982
SMAD2_SMAD3_2	SMAD3	SMAD2	ENSG00000166949	ENSG00000175387	SMAD3	SMAD2	0.999	0.0	0.0	0.048	0.167	0.911	0.9	0.982
GNAI1_GNAI2_1	GNAI1	GNAI2	ENSG00000127955	ENSG00000114353	GNAI1	GNAI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GNAI1_GNAI2_2	GNAI2	GNAI1	ENSG00000114353	ENSG00000127955	GNAI2	GNAI1	0.975	0.0	0.0	0.049	0.0	0.621	0.9	0.397
PPP1CB_PPP1CC_1	PPP1CB	PPP1CC	ENSG00000213639	ENSG00000186298	PPP1CB	PPP1CC	0.997	0.0	0.0	0.049	0.106	0.874	0.9	0.783
PPP1CB_PPP1CC_2	PPP1CC	PPP1CB	ENSG00000186298	ENSG00000213639	PPP1CC	PPP1CB	0.997	0.0	0.0	0.049	0.106	0.874	0.9	0.783
AKR1C1_AKR1C3_1	AKR1C1	AKR1C3	ENSG00000187134	ENSG00000196139	AKR1C1	AKR1C3	0.995	0.0	0.0	0.049	0.626	0.847	0.9	0.301
AKR1C1_AKR1C3_2	AKR1C3	AKR1C1	ENSG00000196139	ENSG00000187134	AKR1C3	AKR1C1	0.995	0.0	0.0	0.049	0.626	0.847	0.9	0.301
PPP2R2A_PPP2R2D_1	PPP2R2A	PPP2R2D	ENSG00000221914	ENSG00000175470	PPP2R2A	PPP2R2D	0.995	0.0	0.0	0.048	0.084	0.782	0.9	0.791
PPP2R2A_PPP2R2D_2	PPP2R2D	PPP2R2A	ENSG00000175470	ENSG00000221914	PPP2R2D	PPP2R2A	0.995	0.0	0.0	0.048	0.084	0.782	0.9	0.791
RAC2_RAC3_1	RAC2	RAC3	ENSG00000128340	ENSG00000169750	RAC2	RAC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAC2_RAC3_2	RAC3	RAC2	ENSG00000124151	ENSG00000128340	RAC3	RAC2	0.976	0.0	0.0	0.049	0.0	0.766	0.9	0.054
GSPT1_GSPT2_1	GSPT1	GSPT2	ENSG00000103342	ENSG00000189369	GSPT1	GSPT2	0.991	0.0	0.0	0.049	0.0	0.914	0.9	0.057
GSPT1_GSPT2_2	GSPT2	GSPT1	ENSG00000189369	ENSG00000103342	GSPT2	GSPT1	0.991	0.0	0.0	0.049	0.0	0.914	0.9	0.057
H2AC6_H2AX_1	H2AC6	H2AX	ENSG00000180573	ENSG00000188486	H2AC6	H2AX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2AC6_H2AX_2	H2AX	H2AC6	ENSG00000188486	ENSG00000180573	H2AX	H2AC6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB5A_RAB5C_1	RAB5A	RAB5C	ENSG00000144566	ENSG00000108774	RAB5A	RAB5C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB5A_RAB5C_2	RAB5C	RAB5A	ENSG00000108774	ENSG00000144566	RAB5C	RAB5A	0.989	0.0	0.0	0.05	0.1	0.832	0.9	0.41
YWHAB_YWHAZ_1	YWHAB	YWHAZ	ENSG00000166913	ENSG00000164924	YWHAB	YWHAZ	0.992	0.0	0.0	0.049	0.213	0.831	0.9	0.464
YWHAB_YWHAZ_2	YWHAZ	YWHAB	ENSG00000164924	ENSG00000166913	YWHAZ	YWHAB	0.992	0.0	0.0	0.049	0.213	0.831	0.9	0.464
PTP4A1_PTP4A2_1	PTP4A1	PTP4A2	ENSG00000112245	ENSG00000184007	PTP4A1	PTP4A2	0.871	0.0	0.0	0.049	0.06	0.828	0.0	0.265
PTP4A1_PTP4A2_2	PTP4A2	PTP4A1	ENSG00000184007	ENSG00000112245	PTP4A2	PTP4A1	0.871	0.0	0.0	0.049	0.06	0.828	0.0	0.265
AKR1C2_AKR1C3_1	AKR1C2	AKR1C3	ENSG00000151632	ENSG00000196139	AKR1C2	AKR1C3	0.997	0.0	0.0	0.049	0.767	0.838	0.9	0.367
AKR1C2_AKR1C3_2	AKR1C3	AKR1C2	ENSG00000196139	ENSG00000151632	AKR1C3	AKR1C2	0.997	0.0	0.0	0.049	0.767	0.838	0.9	0.367
H2AJ_H2AX_1	H2AJ	H2AX	ENSG00000246705	ENSG00000188486	H2AJ	H2AX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2AJ_H2AX_2	H2AX	H2AJ	ENSG00000188486	ENSG00000246705	H2AX	H2AJ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STK38_STK38L_1	STK38	STK38L	ENSG00000112079	ENSG00000211455	STK38	STK38L	0.776	0.0	0.0	0.049	0.06	0.767	0.0	0.054
STK38_STK38L_2	STK38L	STK38	ENSG00000211455	ENSG00000112079	STK38L	STK38	0.776	0.0	0.0	0.049	0.06	0.767	0.0	0.054
YWHAG_YWHAH_1	YWHAG	YWHAH	ENSG00000170027	ENSG00000128245	YWHAG	YWHAH	0.97	0.0	0.0	0.049	0.141	0.875	0.5	0.505
YWHAG_YWHAH_2	YWHAH	YWHAG	ENSG00000128245	ENSG00000170027	YWHAH	YWHAG	0.97	0.0	0.0	0.049	0.141	0.875	0.5	0.505
GBP1_GBP3_1	GBP1	GBP3	ENSG00000117228	ENSG00000117226	GBP1	GBP3	0.936	0.0	0.0	0.049	0.5	0.806	0.0	0.393
GBP1_GBP3_2	GBP3	GBP1	ENSG00000117226	ENSG00000117228	GBP3	GBP1	0.936	0.0	0.0	0.049	0.5	0.806	0.0	0.393
NR2F1_NR2F2_1	NR2F1	NR2F2	ENSG00000175745	ENSG00000185551	NR2F1	NR2F2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR2F1_NR2F2_2	NR2F2	NR2F1	ENSG00000185551	ENSG00000175745	NR2F2	NR2F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPZA1_CAPZA2_1	CAPZA1	CAPZA2	ENSG00000116489	ENSG00000198898	CAPZA1	CAPZA2	0.997	0.0	0.0	0.049	0.197	0.965	0.9	0.08
CAPZA1_CAPZA2_2	CAPZA2	CAPZA1	ENSG00000198898	ENSG00000116489	CAPZA2	CAPZA1	0.997	0.0	0.0	0.049	0.197	0.965	0.9	0.08
HMGN2_HMGN4_1	HMGN2	HMGN4	ENSG00000198830	ENSG00000182952	HMGN2	HMGN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMGN2_HMGN4_2	HMGN4	HMGN2	ENSG00000182952	ENSG00000198830	HMGN4	HMGN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLE1_TLE4_1	TLE1	TLE4	ENSG00000196781	ENSG00000106829	TLE1	TLE4	0.983	0.0	0.0	0.049	0.049	0.832	0.9	0.057
TLE1_TLE4_2	TLE4	TLE1	ENSG00000106829	ENSG00000196781	TLE4	TLE1	0.983	0.0	0.0	0.049	0.049	0.832	0.9	0.057
HSP90AA1_HSP90AB1_1	HSP90AA1	HSP90AB1	ENSG00000080824	ENSG00000096384	HSP90AA1	HSP90AB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSP90AA1_HSP90AB1_2	HSP90AB1	HSP90AA1	ENSG00000096384	ENSG00000080824	HSP90AB1	HSP90AA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABARAP_GABARAPL1_1	GABARAP	GABARAPL1	ENSG00000170296	ENSG00000139112	GABARAP	GABARAPL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABARAP_GABARAPL1_2	GABARAPL1	GABARAP	ENSG00000139112	ENSG00000170296	GABARAPL1	GABARAP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB4A_RAB4B_1	RAB4A	RAB4B	ENSG00000168118	ENSG00000167578	RAB4A	RAB4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB4A_RAB4B_2	RAB4B	RAB4A	ENSG00000167578	ENSG00000168118	RAB4B	RAB4A	0.63	0.0	0.0	0.049	0.047	0.619	0.0	0.056
TPM2_TPM3_1	TPM2	TPM3	ENSG00000198467	ENSG00000143549	TPM2	TPM3	0.949	0.0	0.0	0.049	0.067	0.591	0.72	0.577
TPM2_TPM3_2	TPM3	TPM2	ENSG00000143549	ENSG00000198467	TPM3	TPM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDI1_GDI2_1	GDI1	GDI2	ENSG00000203879	ENSG00000057608	GDI1	GDI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDI1_GDI2_2	GDI2	GDI1	ENSG00000057608	ENSG00000203879	GDI2	GDI1	0.924	0.0	0.0	0.048	0.049	0.822	0.4	0.343
GNAI2_GNAI3_1	GNAI2	GNAI3	ENSG00000114353	ENSG00000065135	GNAI2	GNAI3	0.992	0.0	0.0	0.049	0.062	0.844	0.9	0.527
GNAI2_GNAI3_2	GNAI3	GNAI2	ENSG00000065135	ENSG00000114353	GNAI3	GNAI2	0.992	0.0	0.0	0.049	0.062	0.844	0.9	0.527
HLA-B_HLA-C_1	HLA-B	HLA-C	ENSG00000234745	ENSG00000204525	HLA-B	HLA-C	0.998	0.0	0.0	0.049	0.782	0.605	0.9	0.869
HLA-B_HLA-C_2	HLA-C	HLA-B	ENSG00000204525	ENSG00000234745	HLA-C	HLA-B	0.998	0.0	0.0	0.049	0.782	0.605	0.9	0.869
HDAC1_HDAC2_1	HDAC1	HDAC2	ENSG00000116478	ENSG00000196591	HDAC1	HDAC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HDAC1_HDAC2_2	HDAC2	HDAC1	ENSG00000196591	ENSG00000116478	HDAC2	HDAC1	0.999	0.0	0.0	0.049	0.101	0.994	0.9	0.982
HRAS_KRAS_1	HRAS	KRAS	ENSG00000174775	ENSG00000133703	HRAS	KRAS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HRAS_KRAS_2	KRAS	HRAS	ENSG00000133703	ENSG00000174775	KRAS	HRAS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF324_ZNF324B_1	ZNF324	ZNF324B	ENSG00000083812	ENSG00000249471	ZNF324	ZNF324B	0.58	0.0	0.0	0.049	0.465	0.237	0.0	0.045
ZNF324_ZNF324B_2	ZNF324B	ZNF324	ENSG00000249471	ENSG00000083812	ZNF324B	ZNF324	0.58	0.0	0.0	0.049	0.465	0.237	0.0	0.045
UBE2E2_UBE2E3_1	UBE2E2	UBE2E3	ENSG00000182247	ENSG00000170035	UBE2E2	UBE2E3	0.936	0.0	0.0	0.05	0.0	0.0	0.9	0.389
UBE2E2_UBE2E3_2	UBE2E3	UBE2E2	ENSG00000170035	ENSG00000182247	UBE2E3	UBE2E2	0.936	0.0	0.0	0.05	0.0	0.0	0.9	0.389
KPNA3_KPNA4_1	KPNA3	KPNA4	ENSG00000102753	ENSG00000186432	KPNA3	KPNA4	0.982	0.0	0.0	0.049	0.337	0.696	0.9	0.221
KPNA3_KPNA4_2	KPNA4	KPNA3	ENSG00000186432	ENSG00000102753	KPNA4	KPNA3	0.982	0.0	0.0	0.049	0.337	0.696	0.9	0.221
RAP2B_RAP2C_1	RAP2B	RAP2C	ENSG00000181467	ENSG00000123728	RAP2B	RAP2C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAP2B_RAP2C_2	RAP2C	RAP2B	ENSG00000123728	ENSG00000181467	RAP2C	RAP2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF354A_ZNF354B_1	ZNF354A	ZNF354B	ENSG00000169131	ENSG00000178338	ZNF354A	ZNF354B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF354A_ZNF354B_2	ZNF354B	ZNF354A	ENSG00000178338	ENSG00000169131	ZNF354B	ZNF354A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPM1_TPM2_1	TPM1	TPM2	ENSG00000140416	ENSG00000198467	TPM1	TPM2	0.993	0.0	0.0	0.053	0.18	0.808	0.72	0.862
TPM1_TPM2_2	TPM2	TPM1	ENSG00000198467	ENSG00000140416	TPM2	TPM1	0.993	0.0	0.0	0.053	0.18	0.808	0.72	0.862
WDR5_WDR5B_1	WDR5	WDR5B	ENSG00000196363	ENSG00000196981	WDR5	WDR5B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR5_WDR5B_2	WDR5B	WDR5	ENSG00000196981	ENSG00000196363	WDR5B	WDR5	0.934	0.0	0.0	0.049	0.0	0.363	0.9	0.046
KRAS_NRAS_1	KRAS	NRAS	ENSG00000133703	ENSG00000213281	KRAS	NRAS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRAS_NRAS_2	NRAS	KRAS	ENSG00000213281	ENSG00000133703	NRAS	KRAS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GNPDA1_GNPDA2_1	GNPDA1	GNPDA2	ENSG00000113552	ENSG00000163281	GNPDA1	GNPDA2	0.97	0.0	0.0	0.049	0.083	0.701	0.9	0.056
