Class_label_sum	cell_line	condition	Gene_combination	single_gene_highist_avg_lfc	single_gene_lowest_avg_lfc	expected_combinatorial_lfc	combinatorial_avg_lfc	Euclidean_distance_expexted_observed	Euclidean_distance_singel_phenotype	highist_expression	lowest_expression	Euclidean_distance_expresstion	expre_Correlation	highist_dep	lowest_dep	Euclidean_distance_dep	dep_Correlation	highist_damage_mutation	lowest_damage_mutation	Euclidean_distance_dm	Jaccard BP Similarity	Jaccard MF Similarity	Jaccard CC Similarity	Average Wang BP Similarity	Average Wang MF Similarity	Average Wang CC Similarity	score	nscore	fscore	pscore	ascore	escore	dscore	Jaccard Index_commun_proteins	Number of Common Proteins	Class_label_exp	Class_label_dep	Class_label_corr	Class_label_neg
no GI	A375	2CP	ACAP2_ACAP3	0.5970914916205943	-0.4285256050893775	0.1685658865312168	-0.2384597351056008	0.4070256216368176	1.0256170967099718	3.8525591961765553	3.030213018831716	0.8223461773448393	0.1946855467483339	-0.0515959411035996	-0.2112067012699806	0.1596107601663809	-0.0269645095385508	0.0	0.0	0.0	0.0	1.0	0.1666666666666666	0.1495724573746537	0.4598095042598996	0.4264762704406231	0.615	0.0	0.0	0.059	0.0	0.601	0.0	0.0526315789473684	1	GI	no GI	no GI	Mixed
no GI	A375	2CP	ACAT1_ACAT2	0.905539391297711	-0.3296074869564211	0.5759319043412898	-0.4370056133400928	1.0129375176813826	1.2351468782541322	6.116583854266991	5.531868351355645	0.5847155029113456	0.2460928462312421	0.0790616847513439	0.0718213479952305	0.0072403367561133	0.1791842785077496	0.0	0.0	0.0	0.1176470588235294	0.25	0.3333333333333333	0.2548811892476562	0.3999829738667957	0.4200372744651087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8181818181818182	9	GI	no GI	no GI	Mixed
no GI	A375	2CP	ACAT2_HADHB	0.905539391297711	-0.4878376572095653	0.4177017340881457	-1.0505187693652096	1.4682205034533553	1.3933770485072763	6.046138917135568	5.531868351355645	0.5142705657799231	0.0034099154506887	0.0790616847513439	0.0004948180958092	0.0785668666555347	0.003907494606677	0.0	0.0	0.0	0.4	0.4	0.1	0.4094935876657444	0.3994544391234393	0.3113121461279314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714285	6	no GI	no GI	no GI	no GI
no GI	A375	2CP	ACBD3_TMED8	0.1096907021444939	-1.239464656080491	-1.129773953935997	-1.5071961284541633	0.3774221745181663	1.349155358224985	5.267276792203016	3.014055400266471	2.253221391936545	0.1313091773862448	0.0345219210640482	-0.0673844627993125	0.1019063838633607	-0.0127763121887517				0.0	0.3333333333333333	0.0	0.0	0.6326796045557387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	A375	2CP	ACO1_IREB2	-0.2396073713253064	-3.907744933086911	-4.147352304412218	-4.08622100915796	0.06113129525425798	3.6681375617616045	4.954094849668852	3.407475017654789	1.5466198320140632	0.0842639617241523	-0.0118594739408491	-0.7162479147701826	0.7043884408293335	-0.0208825080437341	0.0	0.0	0.0	0.5714285714285714	0.8	0.5	0.1939689857339169	0.3596592358815211	0.5105656021230356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	GI	no GI	no GI	Mixed
no GI	A375	2CP	ACOT1_ACOT2	0.6274514068761734	0.0172641889765281	0.6447155958527016	0.4920285325657454	0.15268706328695614	0.6101872178996453	3.3538620145954123	1.47620440846981	1.8776576061256025	0.7522742479487192	0.3540362248231448	-0.0524500792023193	0.4064863040254641	0.1327728023761158	0.0	0.0	0.0	1.0	1.0	0.4	0.704883658889784	0.5611216394629845	0.4370724234980678	0.976	0.0	0.0	0.047	0.419	0.624	0.9	0.6666666666666666	8	GI	no GI	GI	Mixed
no GI	A375	2CP	ACSL1_ACSL5	0.4234707793312053	-1.0375523818701713	-0.6140816025389659	-0.3469702729800932	0.26711132955887273	1.4610231612013767	4.440312527133883	0.2498292005376252	4.190483326596258	0.0156578891436951	0.0514613134560596	-0.0584515063259563	0.1099128197820158	-0.0173748785436033	0.0	0.0	0.0	0.2352941176470588	0.5	0.5	0.1903227449252084	0.3829510227846352	0.4320780946922866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714285	6	no GI	no GI	no GI	no GI
no GI	A375	2CP	ACSL3_ACSL4	-0.228091254110019	-4.213307703915893	-4.441398958025912	-2.768200497574834	1.6731984604510783	3.985216449805874	6.969679341961475	4.60429451893956	2.365384823021915	0.0873460657253516	-0.0511831604888724	-1.421433771765941	1.3702506112770687	0.0866160419439203	0.0	0.0	0.0	0.3125	0.5454545454545454	0.6428571428571429	0.1834996045173462	0.3682443893055946	0.4133253458453266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714285	6	no GI	no GI	no GI	no GI
no GI	A375	2CP	ACSS1_ACSS2	0.0743450612649663	-0.2203496368601927	-0.1460045755952264	-0.1961033902678723	0.0500988146726459	0.294694698125159	4.835785001264291	3.117628601209393	1.7181564000548986	0.0286120070774226	0.1360336765642441	-0.0259981556612963	0.1620318322255403	0.0283401742041708	0.0	0.0	0.0	0.6666666666666666	0.8	0.2	0.3009338766503378	0.3571076731675018	0.4363170203886974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	8	no GI	no GI	no GI	no GI
GI	A375	2CP	ACTA2_ACTB	0.2692283622643729	-3.075695454061689	-2.8064670917973165	-1.276463641110563	1.5300034506867535	3.344923816326062	10.671716070905951	2.7565014237718803	7.915214647134071	0.4007577524278193	0.0070010100857129	-0.5175950287339713	0.5245960388196842	0.0638587046375668	0.0	0.0	0.0	0.0	0.3076923076923077	0.16	0.1261759319979644	0.3188650895854788	0.2870363089678862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	Mixed
no GI	A375	2CP	ACTA2_ACTG1	0.2692283622643729	-2.6341503839982794	-2.3649220217339066	-1.3762864995314783	0.9886355222024283	2.903378746262652	10.231802552507531	2.7565014237718803	7.4753011287356514	0.3311990031876032	0.0070010100857129	-1.2354409125235866	1.2424419226092995	0.0874387883210415	0.0	0.0	0.0	0.0333333333333333	0.4444444444444444	0.1818181818181818	0.1101902572157417	0.3534694258788559	0.3151003375071912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	ACTB_ACTG1	-2.6341503839982794	-3.075695454061689	-5.709845838059969	-3.354486512098358	2.3553593259616106	0.4415450700634098	10.671716070905951	10.231802552507531	0.4399135183984199	0.4739631676944276	-0.5175950287339713	-1.2354409125235866	0.7178458837896152	0.1471419619023172	0.0	0.0	0.0	0.1458333333333333	0.4666666666666667	0.4081632653061224	0.1346600400534418	0.321431458288946	0.297756708301221	0.999	0.0	0.0	0.047	0.778	0.983	0.9	0.3333333333333333	5	no GI	no GI	no GI	no GI
no GI	A375	2CP	ACTN1_ACTN4	-0.5068926677188452	-0.5187832053102053	-1.0256758730290505	-0.8028442703350207	0.2228316026940298	0.01189053759136005	7.842564023200934	7.181869144836123	0.6606948783648106	0.6295151232350369	0.2034157724841832	-0.2245238835766051	0.4279396560607883	0.0958055635916804	0.0	0.0	0.0	0.1428571428571428	0.5	0.5172413793103449	0.1466638819673348	0.3389321284755677	0.3600166926264824	0.998	0.0	0.0	0.049	0.177	0.949	0.9	0.3333333333333333	5	no GI	no GI	GI	Mixed
no GI	A375	2CP	ACTR1A_ACTR1B	0.3488499425530664	-2.812020898630396	-2.4631709560773296	-2.230224167932328	0.2329467881450018	3.160870841183462	6.150292478217329	4.586445189507963	1.5638472887093655	0.2219099175876892	-0.1742593871712979	-1.4806883006230012	1.3064289134517033	0.0261469877421153	0.0	0.0	0.0	0.0	1.0	0.5384615384615384	0.0	0.5881027606567566	0.3516797998987573	0.992	0.0	0.0	0.048	0.086	0.875	0.9	0.5384615384615384	7	GI	no GI	no GI	Mixed
no GI	A375	2CP	ACTR3_ACTR3B	-0.617922829407934	-3.1410213672963105	-3.7589441967042445	-2.445437521308304	1.3135066753959403	2.5230985378883766	6.395278303380127	3.946572667260556	2.4487056361195707	-0.0515321831619223	-0.0003029784505656	-0.6817757652414785	0.6814727867909129	-0.0412040424707114	0.0	0.0	0.0	0.0	0.5	0.2857142857142857	0.2591098187574023	0.4282268062461704	0.3944941436581076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8181818181818182	9	GI	no GI	no GI	Mixed
no GI	A375	2CP	ACVR1B_TGFBR1	0.2802736307443645	-0.6661324594320386	-0.38585882868767407	-0.6228810707333332	0.23702224204565914	0.9464060901764031	3.173491249711457	2.927886635698558	0.2456046140128993	0.1765809942646383	0.0735352973560138	0.0041215203134211	0.0694137770425927	0.0746943806741504	0.0	0.0	0.0	0.1276595744680851	0.631578947368421	0.4545454545454545	0.1604197504839258	0.3271494243306153	0.3617374396063409	0.988	0.0	0.0	0.055	0.049	0.0	0.54	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	A375	2CP	ACVR1_ACVR1B	-0.5108325382211127	-0.6661324594320386	-1.1769649976531513	-0.0445884394058697	1.1323765582472816	0.15529992121092584	3.467275836005611	3.173491249711457	0.2937845862941537	0.2128533743883299	0.0041215203134211	-0.1233859347899408	0.1275074551033619	-0.1188950117002769	0.0	0.0	0.0	0.125	0.4761904761904761	0.375	0.154920233761459	0.3138411137174466	0.4217506424591767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	GI	no GI	no GI	Mixed
no GI	A375	2CP	ACVR1_BMPR1A	-0.5108325382211127	-1.4726660084461962	-1.983498546667309	-1.1544401903342725	0.8290583563330365	0.9618334702250835	4.108056358546063	3.467275836005611	0.6407805225404526	0.4355192850303619	-0.1233859347899408	-0.4038899420657025	0.2805040072757617	0.3195540963237337	0.0	0.0	0.0	0.1818181818181818	0.5555555555555556	0.1666666666666666	0.1485705021403205	0.3120069871953716	0.3615058020554711	0.999	0.0	0.0	0.072	0.057	0.741	0.9	0.5384615384615384	7	GI	GI	no GI	Mixed
no GI	A375	2CP	ACVR1_TGFBR1	0.2802736307443645	-0.5108325382211127	-0.23055890747674823	-0.0070429834618974	0.22351592401485082	0.7911061689654773	3.467275836005611	2.927886635698558	0.5393892003070531	0.3302776279817471	0.0735352973560138	-0.1233859347899408	0.1969212321459545	-0.1053400272773769	0.0	0.0	0.0	0.1403508771929824	0.5454545454545454	0.25	0.1468194342373652	0.3082070224926045	0.3447683407127924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	GI	no GI	no GI	Mixed
no GI	A375	2CP	ACVR2A_TGFBR2	1.3775459121408429	-0.20877908708761	1.1687668250532328	0.757665991586941	0.4111008334662918	1.586324999228453	3.9735302901456993	1.861678192183142	2.111852097962557	0.0935522351792797	0.1324194910257285	0.0255107615668181	0.1069087294589104	0.0422203866751382	0.0	0.0	0.0	0.0729166666666666	0.3478260869565217	0.2307692307692307	0.1425708717509491	0.2844808081531398	0.3783898484732856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	GI	no GI	no GI	Mixed
no GI	A375	2CP	ACYP1_ACYP2	0.2628133479575087	0.2215306478150125	0.4843439957725212	0.0577089944167199	0.4266350013558013	0.041282700142496215	4.419357977249416	2.427958945644434	1.991399031604982	0.1042336523739839	0.1048810454582324	0.063526550962739	0.0413544944954934	0.0162061899792343	0.0	0.0	0.0	1.0	0.5	0.0	1.0	0.4756869250471512	0.0	0.909	0.0	0.0	0.096	0.049	0.0	0.9	0.6666666666666666	8	no GI	no GI	no GI	no GI
no GI	A375	2CP	ADAM15_ADAM19	-0.2284264386707755	-0.5910313294592935	-0.819457768130069	-0.8022571639971079	0.017200604132961095	0.362604890788518	5.649496890986373	2.9482801721741447	2.701216718812228	-0.0762298346722565	0.1419438334527451	-0.0715834645148036	0.2135272979675487	-0.0066943361455689	0.0	0.0	0.0	0.0416666666666666	0.625	0.1538461538461538	0.1184500042173336	0.3684179429666713	0.3954807036255132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	A375	2CP	ADAM15_ADAM8	-0.5910313294592935	-1.039274048843449	-1.6303053783027426	-0.5043670688630111	1.1259383094397315	0.4482427193841556	5.649496890986373	0.8534272950520516	4.796069595934322	0.1679469477020245	0.1483109367314723	-0.0715834645148036	0.2198944012462759	0.050162933598778	0.0	0.0	0.0	0.0638297872340425	0.4166666666666667	0.1428571428571428	0.1053012299234204	0.3498425479500078	0.3096345181382776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	ADAM15_ADAM9	-0.1377514228122185	-0.5910313294592935	-0.728782752271512	-0.9186055817837736	0.1898228295122616	0.45327990664707496	5.649496890986373	5.450663251760122	0.198833639226251	0.3605790631819457	-0.048379893434267	-0.0715834645148036	0.0232035710805366	0.084615632060732	0.0	0.0	0.0	0.0930232558139534	0.5454545454545454	0.3333333333333333	0.1296761656964513	0.3569491421591586	0.4060909209914877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	A375	2CP	ADAM19_ADAM8	-0.2284264386707755	-1.039274048843449	-1.2677004875142246	-1.0300497961247843	0.23765069138944028	0.8108476101726736	2.9482801721741447	0.8534272950520516	2.094852877122093	0.0111844644982764	0.1483109367314723	0.1419438334527451	0.0063671032787271	0.0457152576044859	0.0	0.0	0.0	0.0263157894736842	0.3333333333333333	0.1333333333333333	0.1133101216821658	0.3381762830639599	0.3430501210754647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	A375	2CP	ADAM19_ADAM9	-0.1377514228122185	-0.2284264386707755	-0.366177861482994	-0.992809180706996	0.626631319224002	0.090675015858557	5.450663251760122	2.9482801721741447	2.502383079585977	0.2588913267219122	0.1419438334527451	-0.048379893434267	0.1903237268870121	-0.0228195029311441	0.0	0.0	0.0	0.125	0.6	0.1818181818181818	0.1539028523666978	0.3527173318535871	0.4339621539957428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	4	no GI	no GI	no GI	no GI
no GI	A375	2CP	ADCK1_ADCK5	-0.2091973776692897	-0.5449503538109066	-0.7541477314801963	-0.0132143432428126	0.7409333882373837	0.3357529761416169	2.384302684308504	1.699729842573636	0.684572841734868	0.2188262527479749	0.0532086562577262	-0.1198402696186951	0.1730489258764213	-0.0027355590846069	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.3387454884626084	0.5053178057481935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	4	no GI	no GI	no GI	no GI
no GI	A375	2CP	ADCY3_ADCY6	0.3258380313915985	-0.2712269543780288	0.05461107701356971	0.777063624334011	0.7224525473204413	0.5970649857696273	5.182491777407617	3.8222836649048055	1.3602081125028116	0.0033297056663901	0.0433835780680961	-0.1870417781540562	0.2304253562221523	0.0478322983431305	0.0	0.0	0.0	0.2272727272727272	0.5555555555555556	0.375	0.1826061701655192	0.3388565050099004	0.4688095447678771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	ADCY3_ADCY7	0.3258380313915985	-0.0755502367238603	0.2502877946677382	0.1534632042965087	0.09682459037122951	0.4013882681154588	5.182491777407617	3.0620501754284866	2.1204416019791306	0.1161768761848776	0.1440144783711777	-0.1870417781540562	0.3310562565252339	-0.0386468217806661	0.0	0.0	0.0	0.2352941176470588	0.8333333333333334	0.2857142857142857	0.1914742928185953	0.4017707950983119	0.5592167349986646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	A375	2CP	ADCY6_ADCY7	-0.0755502367238603	-0.2712269543780288	-0.3467771911018891	0.1411576687678317	0.4879348598697208	0.1956767176541685	3.8222836649048055	3.0620501754284866	0.760233489476319	-0.1266260815676325	0.1440144783711777	0.0433835780680961	0.1006309003030816	0.077939808450084	0.0	0.0	0.0	0.238095238095238	0.625	0.5	0.2004042602358433	0.3395799801100732	0.5988424028885846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	A375	2CP	ADD1_ADD3	-0.1854565317742711	-0.7384860662244543	-0.9239425979987255	-0.3823531758893339	0.5415894221093915	0.5530295344501832	5.876376234857631	5.498176274447512	0.3781999604101189	0.2246464700412331	0.0109072320330023	-0.0347529274943791	0.0456601595273814	0.1118601057458181	0.0	0.0	0.0	0.1111111111111111	0.3076923076923077	0.3529411764705882	0.1475939239092447	0.4331879561270914	0.4077957301642181	0.981	0.0	0.0	0.071	0.248	0.753	0.9	0.6666666666666666	8	GI	no GI	no GI	Mixed
GI	A375	2CP	ADIPOR1_ADIPOR2	0.1357506188139805	-0.303270279362428	-0.1675196605484475	-1.6966239321166514	1.529104271568204	0.43902089817640855	6.790018086093433	5.467550170424715	1.3224679156687174	0.2656430640404895	0.0225714777718016	0.0030919668509939	0.0194795109208077	0.0167364332744047	0.0	0.0	0.0	0.3529411764705882	0.8571428571428571	1.0	0.2039048484867504	0.4313622523883403	0.9072700296735904	0.988	0.0	0.0	0.055	0.044	0.0	0.9	0.5384615384615384	7	no GI	no GI	no GI	Mixed
no GI	A375	2CP	ADSS1_ADSS2	1.0660891025240016	-1.9570644659778147	-0.8909753634538131	-1.1668902778969903	0.2759149144431772	3.023153568501816	6.009435244813849	1.3610106863534113	4.648424558460437	-0.0034752792841783	-0.0031966267938075	-0.8133497998210311	0.8101531730272236	0.00853250810077	0.0	0.0	0.0	0.5384615384615384	0.7272727272727273	0.4	0.2568983483155429	0.3313779355124486	0.5110696105262612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	8	GI	no GI	no GI	Mixed
no GI	A375	2CP	AEN_ISG20	0.6495303024307773	-0.8688634237791906	-0.21933312134841332	-0.0095698452753301	0.2097632760730832	1.5183937262099678	5.603400172863717	5.580333229288202	0.0230669435755146	0.1152968640230441	-0.0324650344978861	-0.0570946552708826	0.0246296207729965	0.1871278031734727	0.0	0.0	0.0	0.0	0.1666666666666666	0.375	0.1477778319129163	0.3199946041251253	0.4179905970004408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	A375	2CP	AEN_ISG20L2	-0.8688634237791906	-2.7237020984701514	-3.592565522249342	-2.3780476613253647	1.2145178609239773	1.8548386746909609	6.403690412932066	5.580333229288202	0.8233571836438642	0.2755040794769341	-0.0570946552708826	-1.096652313298833	1.0395576580279504	0.1085987157615122				0.0	0.5	0.5	0.1473039876214881	0.4013436997595576	0.4934329050876628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	4	no GI	no GI	no GI	no GI
no GI	A375	2CP	AFF1_AFF4	0.0659194216915624	-1.2072974927153273	-1.1413780710237649	-0.1439092562297415	0.9974688147940234	1.2732169144068897	4.612352069822793	1.9664217392913108	2.6459303305314825	0.1955170474906322	-0.0821637807761736	-0.1280961837593658	0.0459324029831921	0.0004889171401861	0.0	0.0	0.0	0.3333333333333333	1.0	0.5714285714285714	0.3715094697845522	1.0	0.408470373718612	0.999	0.0	0.0	0.0	0.113	0.51	0.9	0.8181818181818182	9	GI	no GI	no GI	Mixed
no GI	A375	2CP	AFG3L2_SPG7	-0.4679861823774571	-5.365280709695098	-5.8332668920725546	-3.535780718721174	2.2974861733513805	4.897294527317641	5.365854021996816	5.1890157085364335	0.1768383134603821	0.1478787604461963	-0.0328280654659149	-1.2200507889313197	1.1872227234654047	-0.0275173797905626	0.0	0.0	0.0	0.1538461538461538	1.0	0.6666666666666666	0.1823905347632123	0.3323465758547558	0.340074442316909	0.968	0.0	0.0	0.101	0.096	0.0	0.54	0.0	0	no GI	no GI	no GI	no GI
lol	A375	2CP	AFG3L2_YME1L1	-2.503344915974729	-5.365280709695098	-7.868625625669827	-5.474615493545696	2.394010132124131	2.8619357937203684	6.093647816497839	5.1890157085364335	0.9046321079614056	0.2652336380722206	-0.4763280668804493	-1.2200507889313197	0.7437227220508704	0.276739190270935	0.0	0.0	0.0	0.0967741935483871	0.7	0.6	0.1785238398110561	0.3276382634310647	0.4177876264714797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	5	no GI	GI	no GI	Mixed
no GI	A375	2CP	AGAP1_AGAP3	1.3464367022331785	0.2521075992194463	1.5985443014526248	0.9540720973266064	0.6444722041260185	1.094329103013732	6.324490457319528	2.649522444305422	3.674968013014106	0.4447505793163112	0.13116604423362	0.0506540912178918	0.0805119530157282	0.0524082360580945	0.0	0.0	0.0	0.0	0.75	0.1666666666666666	0.088669615812922	0.2985133483181393	0.416129584507339	0.59	0.0	0.0	0.053	0.082	0.562	0.0	0.0526315789473684	1	GI	no GI	no GI	Mixed
GI	A375	2CP	AGAP4_AGAP5	-2.7025810427903627	-2.8353684957980807	-5.537949538588443	-3.13589692228704	2.4020526163014035	0.132787453007718	3.155221571681781	1.3606756737425223	1.7945458979392588	0.6991926315505802								0.0	1.0	0.0	0.0	0.3538516509620589	0.0	0.538	0.0	0.0	0.047	0.535	0.0	0.0	0.0714285714285714	1	no GI		GI	Mixed
no GI	A375	2CP	AGAP4_AGAP6	-0.6898976394447723	-2.7025810427903627	-3.392478682235135	-1.719219304017987	1.673259378217148	2.0126834033455903	3.155221571681781	2.860017371472453	0.2952042002093282	0.775417519468143								0.0	1.0	0.0	0.0	0.3538516509620589	0.0	0.925	0.0	0.0	0.047	0.925	0.0	0.0	0.0666666666666666	1	no GI		GI	Mixed
no GI	A375	2CP	AGAP5_AGAP6	-0.6898976394447723	-2.8353684957980807	-3.525266135242853	-1.8371923292152088	1.6880738060276443	2.1454708563533083	2.860017371472453	1.3606756737425223	1.4993416977299303	0.7764732736492677	-0.459151202432342	-0.601308574197649	0.142157371765307	0.3897838007279772				0.0	1.0	0.0	0.0	0.3538516509620589	0.0	0.531	0.0	0.0	0.047	0.528	0.0	0.0	0.1176470588235294	2	no GI	GI	GI	Mixed
no GI	A375	2CP	AGFG1_AGFG2	0.5882218469834977	-0.5795092011083995	0.008712645875098124	-0.4670400647158785	0.4757527105909766	1.1677310480918972	4.501090441681709	2.588791950064508	1.9122984916172008	0.2480650348601383	-0.0522175718339669	-0.1512883811706275	0.0990708093366606	-0.0356962038497763	0.0	0.0	0.0	0.0	0.3333333333333333	0.2857142857142857	0.2077097862182638	0.3287746136331119	0.477490815580211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	GI	no GI	no GI	Mixed
no GI	A375	2CP	AGO1_AGO2	-0.8148758126811373	-0.9448112674563942	-1.7596870801375315	-0.6250274940329805	1.134659586104551	0.12993545477525692	3.6201997135367385	3.6169538720180814	0.0032458415186571	0.40273743213108	0.0230955583064019	-0.1348765693801142	0.157972127686516	0.1024646324699116	0.0	0.0	0.0	0.3	0.4285714285714285	0.6666666666666666	0.2325791066949949	0.4029156161993887	0.3383116336255747	0.999	0.0	0.0	0.049	0.092	0.891	0.9	0.3333333333333333	5	no GI	no GI	no GI	no GI
no GI	A375	2CP	AGO1_AGO3	-0.8148758126811373	-1.290413676744635	-2.1052894894257723	-0.9247555412225108	1.1805339482032615	0.47553786406349774	3.6169538720180814	2.8510591776536787	0.7658946943644027	0.6291250770661304	-0.1348765693801142	-0.2843659514297776	0.1494893820496634	0.1848597751531692	0.0	0.0	0.0	0.4444444444444444	0.5	0.8333333333333334	0.2545328846721175	0.4229195393291274	0.3601354450950484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8181818181818182	9	no GI	no GI	GI	Mixed
GI	A375	2CP	AGO1_AGO4	-0.8148758126811373	-1.816571289672632	-2.6314471023537696	-0.4066943500127518	2.2247527523410175	1.0016954769914947	3.6169538720180814	2.7005051995062264	0.916448672511855	0.5044312518234831	-0.1348765693801142	-0.183182707728502	0.0483061383483878	0.1603080813594972	0.0	0.0	0.0	0.4210526315789473	0.7	0.8181818181818182	0.2157314313445687	0.539197847573161	0.3634180217166368	0.993	0.0	0.0	0.049	0.102	0.0	0.72	0.5384615384615384	7	no GI	no GI	no GI	Mixed
