ReagentID	Gene1	Gene2	Gene1_ensembl	Gene2_ensembl	Jaccard BP Similarity	Jaccard MF Similarity	Jaccard CC Similarity	Average Wang BP Similarity	Average Wang MF Similarity	Average Wang CC Similarity
TUBB2A_TUBB3_1	TUBB2A	TUBB3	ENSG00000137267	ENSG00000258947	0.3333333333333333	0.7142857142857143	0.4444444444444444	0.3632237354990094	0.3185829892290324	0.34842512135378223
TUBB2A_TUBB3_2	TUBB3	TUBB2A	ENSG00000258947	ENSG00000137267	0.3333333333333333	0.7142857142857143	0.4444444444444444	0.3632237354990094	0.3185829892290324	0.34842512135378223
UBE2D1_UBE2D4_1	UBE2D1	UBE2D4	ENSG00000072401	ENSG00000078967	0.26666666666666666	0.875	0.3333333333333333	0.3085243092387987	0.39836176360741193	0.3603386855713511
UBE2D1_UBE2D4_2	UBE2D4	UBE2D1	ENSG00000078967	ENSG00000072401	0.26666666666666666	0.875	0.3333333333333333	0.3085243092387987	0.39836176360741193	0.3603386855713511
RAC1_RAC3_1	RAC1	RAC3	ENSG00000136238	ENSG00000169750	0.24615384615384617	0.5454545454545454	0.35294117647058826	0.17941284410944158	0.35342714452078444	0.32876414515908214
RAC1_RAC3_2	RAC3	RAC1	ENSG00000169750	ENSG00000129538	0.24615384615384617	0.5454545454545454	0.35294117647058826	0.17941284410944158	0.35342714452078444	0.32876414515908214
TPM1_TPM3_1	TPM1	TPM3	ENSG00000140416	ENSG00000143549	0.1	0.3	0.5384615384615384	0.1724429758463824	0.5197464670445746	0.34050891055513655
TPM1_TPM3_2	TPM3	TPM1	ENSG00000143549	ENSG00000140416	0.1	0.3	0.5384615384615384	0.1724429758463824	0.5197464670445746	0.34050891055513655
TUBB4B_TUBB6_1	TUBB4B	TUBB6	ENSG00000188229	ENSG00000176014	0.5	0.5555555555555556	0.5333333333333333	0.4325250289276229	0.3026778150378832	0.3619723999636826
TUBB4B_TUBB6_2	TUBB6	TUBB4B	ENSG00000176014	ENSG00000188229	0.5	0.5555555555555556	0.5333333333333333	0.4325250289276229	0.3026778150378832	0.3619723999636826
GNB1_GNB4_1	GNB1	GNB4	ENSG00000078369	ENSG00000114450	0.16666666666666666	0.6	0.5	0.388411984358938	0.4308272469349717	0.3777138010848873
GNB1_GNB4_2	GNB4	GNB1	ENSG00000114450	ENSG00000078369	0.16666666666666666	0.6	0.5	0.388411984358938	0.4308272469349717	0.3777138010848873
TUBB_TUBB6_1	TUBB	TUBB6	ENSG00000196230	ENSG00000176014	0.4	0.4166666666666667	0.47058823529411764	0.3951492893328188	0.3159173054215198	0.3578800030277395
TUBB_TUBB6_2	TUBB6	TUBB	ENSG00000176014	ENSG00000196230	0.4	0.4166666666666667	0.47058823529411764	0.3951492893328188	0.3159173054215198	0.3578800030277395
RAB11A_RAB11B_1	RAB11A	RAB11B	ENSG00000103769	ENSG00000172780	0.12195121951219512	0.5	0.2727272727272727	0.20484302813623964	0.3125704006140397	0.34022835990126116
RAB11A_RAB11B_2	RAB11B	RAB11A	ENSG00000172780	ENSG00000103769	0.12195121951219512	0.5	0.2727272727272727	0.20484302813623964	0.3125704006140397	0.34022835990126116
RAP2A_RAP2B_1	RAP2A	RAP2B	ENSG00000125249	ENSG00000181467	0.2222222222222222	0.6666666666666666	0.4444444444444444	0.20794383055066246	0.3351522070015475	0.3777583595291147
RAP2A_RAP2B_2	RAP2B	RAP2A	ENSG00000181467	ENSG00000125249	0.2222222222222222	0.6666666666666666	0.4444444444444444	0.20794383055066246	0.3351522070015475	0.3777583595291147
ZNF33A_ZNF33B_1	ZNF33A	ZNF33B	ENSG00000189180	ENSG00000196693	1.0	0.6666666666666666	1.0	0.8400322970968676	0.3456168790983426	1.0
ZNF33A_ZNF33B_2	ZNF33B	ZNF33A	ENSG00000196693	ENSG00000189180	1.0	0.6666666666666666	1.0	0.8400322970968676	0.3456168790983426	1.0
IFITM2_IFITM3_1	IFITM2	IFITM3	ENSG00000185201	ENSG00000142089	0.8333333333333334	0.0	0.5833333333333334	0.2855573571266375	0.0	0.3807699324731023
IFITM2_IFITM3_2	IFITM3	IFITM2	ENSG00000142089	ENSG00000185201	0.8333333333333334	0.0	0.5833333333333334	0.2855573571266375	0.0	0.3807699324731023
POLR2J_POLR2J3_1	POLR2J	POLR2J3	ENSG00000005075	ENSG00000168255	1.0	0.8333333333333334	0.6	0.9666023436711815	0.42361317518318164	0.3840242735761977
POLR2J_POLR2J3_2	POLR2J3	POLR2J	ENSG00000168255	ENSG00000005075	1.0	0.8333333333333334	0.6	0.9666023436711815	0.42361317518318164	0.3840242735761977
TUBB2B_TUBB6_1	TUBB2B	TUBB6	ENSG00000137285	ENSG00000176014	0.3	0.7142857142857143	0.7	0.2935990546173588	0.32093349246888386	0.4141881612819085
TUBB2B_TUBB6_2	TUBB6	TUBB2B	ENSG00000176014	ENSG00000137285	0.3	0.7142857142857143	0.7	0.2935990546173588	0.32093349246888386	0.4141881612819085
ACTR1A_ACTR1B_1	ACTR1A	ACTR1B	ENSG00000138107	ENSG00000115073	0.0	1.0	0.5384615384615384	0.0	0.5881027606567566	0.35167979989875736
ACTR1A_ACTR1B_2	ACTR1B	ACTR1A	ENSG00000115073	ENSG00000138107	0.0	1.0	0.5384615384615384	0.0	0.5881027606567566	0.35167979989875736
RAB6A_RAB6B_1	RAB6A	RAB6B	ENSG00000175582	ENSG00000154917	0.5714285714285714	0.7142857142857143	0.375	0.3698367258373787	0.3529550730768852	0.3992484731343802
RAB6A_RAB6B_2	RAB6B	RAB6A	ENSG00000154917	ENSG00000175582	0.5714285714285714	0.7142857142857143	0.375	0.3698367258373787	0.3529550730768852	0.3992484731343802
GNB1_GNB2_1	GNB1	GNB2	ENSG00000078369	ENSG00000172354	0.16666666666666666	1.0	0.4666666666666667	0.3952832424983692	0.40741914461681594	0.3939106194926518
GNB1_GNB2_2	GNB2	GNB1	ENSG00000172354	ENSG00000078369	0.16666666666666666	1.0	0.4666666666666667	0.3952832424983692	0.40741914461681594	0.3939106194926518
EIF4A1_EIF4A2_1	EIF4A1	EIF4A2	ENSG00000161960	ENSG00000156976	0.42857142857142855	0.6923076923076923	0.375	0.3111568064862686	0.3309441536908278	0.41851161965540046
EIF4A1_EIF4A2_2	EIF4A2	EIF4A1	ENSG00000156976	ENSG00000161960	0.42857142857142855	0.6923076923076923	0.375	0.3111568064862686	0.3309441536908278	0.41851161965540046
GNA11_GNAQ_1	GNA11	GNAQ	ENSG00000088256	ENSG00000156052	0.25	0.9	0.7272727272727273	0.33277220455220136	0.29531259191670506	0.383328645117633
GNA11_GNAQ_2	GNAQ	GNA11	ENSG00000156052	ENSG00000088256	0.25	0.9	0.7272727272727273	0.33277220455220136	0.29531259191670506	0.383328645117633
TUBB2A_TUBB6_1	TUBB2A	TUBB6	ENSG00000137267	ENSG00000176014	0.6	0.8333333333333334	0.8	0.48306162818229637	0.3305744320965173	0.4139851402478108
TUBB2A_TUBB6_2	TUBB6	TUBB2A	ENSG00000176014	ENSG00000137267	0.6	0.8333333333333334	0.8	0.48306162818229637	0.3305744320965173	0.4139851402478108
MT1X_MT2A_1	MT1X	MT2A	ENSG00000187193	ENSG00000125148	0.7	1.0	0.6666666666666666	0.2825857762163933	0.6479032419622525	0.5925146376481395
MT1X_MT2A_2	MT2A	MT1X	ENSG00000125148	ENSG00000187193	0.7	1.0	0.6666666666666666	0.2825857762163933	0.6479032419622525	0.5925146376481395
BEX1_BEX2_1	BEX1	BEX2	ENSG00000133169	ENSG00000133134	0.2222222222222222	0.8	0.6666666666666666	0.24925604782983116	0.48088948426982264	0.5080882273166181
BEX1_BEX2_2	BEX2	BEX1	ENSG00000133134	ENSG00000133169	0.2222222222222222	0.8	0.6666666666666666	0.24925604782983116	0.48088948426982264	0.5080882273166181
SMAD1_SMAD5_1	SMAD1	SMAD5	ENSG00000170365	ENSG00000113658	0.425531914893617	0.5	0.6923076923076923	0.1790578282250489	0.32199507957189005	0.3966422290238256
SMAD1_SMAD5_2	SMAD5	SMAD1	ENSG00000113658	ENSG00000170365	0.425531914893617	0.5	0.6923076923076923	0.1790578282250489	0.32199507957189005	0.3966422290238256
HNRNPA1_HNRNPA1L2_1	HNRNPA1	HNRNPA1L2	ENSG00000135486	ENSG00000139675	0.3076923076923077	0.3076923076923077	0.4444444444444444	0.20540289160648806	0.5846627913230291	0.37587539457836106
HNRNPA1_HNRNPA1L2_2	HNRNPA1L2	HNRNPA1	ENSG00000139675	ENSG00000135486	0.3076923076923077	0.3076923076923077	0.4444444444444444	0.20540289160648806	0.5846627913230291	0.37587539457836106
SNRPB_SNRPN_1	SNRPB	SNRPN	ENSG00000125835	ENSG00000128739	0.2857142857142857	0.42857142857142855	0.5833333333333334	0.41286858123750997	0.5224400490811969	0.40675533038078737
SNRPB_SNRPN_2	SNRPN	SNRPB	ENSG00000128739	ENSG00000125835	0.2857142857142857	0.42857142857142855	0.5833333333333334	0.41286858123750997	0.5224400490811969	0.40675533038078737
UTP14A_UTP14C_1	UTP14A	UTP14C	ENSG00000156697	ENSG00000253797	0.4	0.5	0.8	0.3045566927953856	0.7035300606729178	0.4159503548004201
UTP14A_UTP14C_2	UTP14C	UTP14A	ENSG00000253797	ENSG00000156697	0.4	0.5	0.8	0.3045566927953856	0.7035300606729178	0.4159503548004201
GNB2_GNB4_1	GNB2	GNB4	ENSG00000172354	ENSG00000114450	0.5	0.6	0.38461538461538464	0.5239378986004299	0.4308272469349717	0.3760090669184813
GNB2_GNB4_2	GNB4	GNB2	ENSG00000114450	ENSG00000172354	0.5	0.6	0.38461538461538464	0.5239378986004299	0.4308272469349717	0.3760090669184813
ARF4_ARF5_1	ARF4	ARF5	ENSG00000168374	ENSG00000004059	0.2222222222222222	0.42857142857142855	0.45454545454545453	0.2884861153665698	0.25306647509782154	0.4286897699640246
ARF4_ARF5_2	ARF5	ARF4	ENSG00000004059	ENSG00000168374	0.2222222222222222	0.42857142857142855	0.45454545454545453	0.2884861153665698	0.25306647509782154	0.4286897699640246
SAR1A_SAR1B_1	SAR1A	SAR1B	ENSG00000079332	ENSG00000152700	0.7222222222222222	0.8571428571428571	0.9166666666666666	0.2197061816782171	0.33764877118972336	0.3889611493660983
SAR1A_SAR1B_2	SAR1B	SAR1A	ENSG00000152700	ENSG00000079332	0.7222222222222222	0.8571428571428571	0.9166666666666666	0.2197061816782171	0.33764877118972336	0.3889611493660983
ACTR3_ACTR3B_1	ACTR3	ACTR3B	ENSG00000115091	ENSG00000133627	0.0	0.5	0.2857142857142857	0.25910981875740235	0.4282268062461704	0.3944941436581076
ACTR3_ACTR3B_2	ACTR3B	ACTR3	ENSG00000133627	ENSG00000115091	0.0	0.5	0.2857142857142857	0.25910981875740235	0.4282268062461704	0.3944941436581076
RBM4_RBM4B_1	RBM4	RBM4B	ENSG00000173933	ENSG00000173914	0.1724137931034483	0.4166666666666667	0.5555555555555556	0.20140982901650106	0.4613376015933436	0.4392063372832548
RBM4_RBM4B_2	RBM4B	RBM4	ENSG00000173914	ENSG00000173933	0.1724137931034483	0.4166666666666667	0.5555555555555556	0.20140982901650106	0.4613376015933436	0.4392063372832548
DDX39A_DDX39B_1	DDX39A	DDX39B	ENSG00000123136	ENSG00000198563	0.625	0.7142857142857143	0.4444444444444444	0.36020090332969523	0.32760365044013096	0.3452892112344613
DDX39A_DDX39B_2	DDX39B	DDX39A	ENSG00000198563	ENSG00000123136	0.625	0.7142857142857143	0.4444444444444444	0.36020090332969523	0.32760365044013096	0.3452892112344613
UBE2D1_UBE2D2_1	UBE2D1	UBE2D2	ENSG00000072401	ENSG00000131508	0.3333333333333333	1.0	0.7142857142857143	0.3092280350828176	0.40999548505548655	0.40075675076506445
UBE2D1_UBE2D2_2	UBE2D2	UBE2D1	ENSG00000131508	ENSG00000072401	0.3333333333333333	1.0	0.7142857142857143	0.3092280350828176	0.40999548505548655	0.40075675076506445
UBE2V1_UBE2V2_1	UBE2V1	UBE2V2	ENSG00000244687	ENSG00000169139	0.3333333333333333	1.0	0.5555555555555556	0.1936302323192637	1.0	0.3588454653498095
UBE2V1_UBE2V2_2	UBE2V2	UBE2V1	ENSG00000169139	ENSG00000244687	0.3333333333333333	1.0	0.5555555555555556	0.1936302323192637	1.0	0.3588454653498095
SLC25A4_SLC25A5_1	SLC25A4	SLC25A5	ENSG00000151729	ENSG00000005022	0.45	0.6666666666666666	0.5555555555555556	0.1897041744587989	0.3339768245369462	0.3769412066937939
SLC25A4_SLC25A5_2	SLC25A5	SLC25A4	ENSG00000005022	ENSG00000151729	0.45	0.6666666666666666	0.5555555555555556	0.1897041744587989	0.3339768245369462	0.3769412066937939
ATAD3A_ATAD3B_1	ATAD3A	ATAD3B	ENSG00000197785	ENSG00000160072	0.16666666666666666	0.6	0.2857142857142857	0.2576846088527536	0.3655140012417525	0.39523940170305877
ATAD3A_ATAD3B_2	ATAD3B	ATAD3A	ENSG00000160072	ENSG00000197785	0.16666666666666666	0.6	0.2857142857142857	0.2576846088527536	0.3655140012417525	0.39523940170305877
PPP1CA_PPP1CB_1	PPP1CA	PPP1CB	ENSG00000172531	ENSG00000213639	0.2857142857142857	0.4666666666666667	0.42105263157894735	0.19488241144102636	0.34234948127691833	0.34850245874654767
PPP1CA_PPP1CB_2	PPP1CB	PPP1CA	ENSG00000213639	ENSG00000172531	0.2857142857142857	0.4666666666666667	0.42105263157894735	0.19488241144102636	0.34234948127691833	0.34850245874654767
RBBP4_RBBP7_1	RBBP4	RBBP7	ENSG00000162521	ENSG00000102054	0.7	0.25	0.7142857142857143	0.20082571791664247	0.4185699624595631	0.3478261103793575
RBBP4_RBBP7_2	RBBP7	RBBP4	ENSG00000102054	ENSG00000162521	0.7	0.25	0.7142857142857143	0.20082571791664247	0.4185699624595631	0.3478261103793575
UBE2D1_UBE2D3_1	UBE2D1	UBE2D3	ENSG00000072401	ENSG00000109332	0.3888888888888889	1.0	0.4	0.24018387122085627	0.40999548505548655	0.3479160600896976
UBE2D1_UBE2D3_2	UBE2D3	UBE2D1	ENSG00000109332	ENSG00000072401	0.3888888888888889	1.0	0.4	0.24018387122085627	0.40999548505548655	0.3479160600896976
USP12_USP46_1	USP12	USP46	ENSG00000253213	ENSG00000109189	0.2857142857142857	0.8333333333333334	0.5	0.266024953679387	0.45466737603445745	0.5217986182486805
USP12_USP46_2	USP46	USP12	ENSG00000109189	ENSG00000253213	0.2857142857142857	0.8333333333333334	0.5	0.266024953679387	0.45466737603445745	0.5217986182486805
SLC25A4_SLC25A6_1	SLC25A4	SLC25A6	ENSG00000151729	ENSG00000169100	0.26666666666666666	0.5	0.375	0.24454910770119465	0.3722847127556227	0.38549469264580755
SLC25A4_SLC25A6_2	SLC25A6	SLC25A4	ENSG00000169100	ENSG00000151729	0.26666666666666666	0.5	0.375	0.24454910770119465	0.3722847127556227	0.38549469264580755
USP18_USP41_1	USP18	USP41	ENSG00000184979	ENSG00000161133	0.0	0.0	0.0	0.0	0.0	0.0
USP18_USP41_2	USP41	USP18	ENSG00000161133	ENSG00000184979	0.0	0.0	0.0	0.0	0.0	0.0
SMAD2_SMAD3_1	SMAD2	SMAD3	ENSG00000175387	ENSG00000166949	0.2920353982300885	0.4318181818181818	0.5333333333333333	0.13836369260886047	0.3326559251573058	0.38478701283633715
SMAD2_SMAD3_2	SMAD3	SMAD2	ENSG00000166949	ENSG00000175387	0.2920353982300885	0.4318181818181818	0.5333333333333333	0.13836369260886047	0.3326559251573058	0.38478701283633715
GNAI1_GNAI2_1	GNAI1	GNAI2	ENSG00000127955	ENSG00000114353	0.14285714285714285	0.5384615384615384	0.5	0.23303148700688506	0.3114422227893017	0.3646331756202225
GNAI1_GNAI2_2	GNAI2	GNAI1	ENSG00000114353	ENSG00000127955	0.14285714285714285	0.5384615384615384	0.5	0.23303148700688506	0.3114422227893017	0.3646331756202225
PPP1CB_PPP1CC_1	PPP1CB	PPP1CC	ENSG00000213639	ENSG00000186298	0.5333333333333333	0.5333333333333333	0.3333333333333333	0.2254059045312854	0.3476352099592537	0.3428914336989618
PPP1CB_PPP1CC_2	PPP1CC	PPP1CB	ENSG00000186298	ENSG00000213639	0.5333333333333333	0.5333333333333333	0.3333333333333333	0.2254059045312854	0.3476352099592537	0.3428914336989618
AKR1C1_AKR1C3_1	AKR1C1	AKR1C3	ENSG00000187134	ENSG00000196139	0.23076923076923078	0.40625	0.75	0.16424727839889036	0.43106750306198455	0.5217061751473212
AKR1C1_AKR1C3_2	AKR1C3	AKR1C1	ENSG00000196139	ENSG00000187134	0.23076923076923078	0.40625	0.75	0.16424727839889036	0.43106750306198455	0.5217061751473212
PPP2R2A_PPP2R2D_1	PPP2R2A	PPP2R2D	ENSG00000221914	ENSG00000175470	0.0	1.0	0.3333333333333333	0.13535045547687757	0.590457804743519	0.42723656720372727
PPP2R2A_PPP2R2D_2	PPP2R2D	PPP2R2A	ENSG00000175470	ENSG00000221914	0.0	1.0	0.3333333333333333	0.13535045547687757	0.590457804743519	0.42723656720372727
RAC2_RAC3_1	RAC2	RAC3	ENSG00000128340	ENSG00000169750	0.13043478260869565	0.375	0.28	0.18318275112631902	0.3003569616953645	0.3315731777821261
RAC2_RAC3_2	RAC3	RAC2	ENSG00000124151	ENSG00000128340	0.13043478260869565	0.375	0.28	0.18318275112631902	0.3003569616953645	0.3315731777821261
GSPT1_GSPT2_1	GSPT1	GSPT2	ENSG00000103342	ENSG00000189369	0.5	1.0	0.75	0.272956456839506	0.3413461731930463	0.4956876519227104
GSPT1_GSPT2_2	GSPT2	GSPT1	ENSG00000189369	ENSG00000103342	0.5	1.0	0.75	0.272956456839506	0.3413461731930463	0.4956876519227104
H2AC6_H2AX_1	H2AC6	H2AX	ENSG00000180573	ENSG00000188486	0.058823529411764705	0.5	0.375	0.1259781848635373	0.40331894114895683	0.375446756356099
H2AC6_H2AX_2	H2AX	H2AC6	ENSG00000188486	ENSG00000180573	0.058823529411764705	0.5	0.375	0.1259781848635373	0.40331894114895683	0.375446756356099
RAB5A_RAB5C_1	RAB5A	RAB5C	ENSG00000144566	ENSG00000108774	0.17647058823529413	0.875	0.2777777777777778	0.31950176931159746	0.37400290948331444	0.31004300545772134
RAB5A_RAB5C_2	RAB5C	RAB5A	ENSG00000108774	ENSG00000144566	0.17647058823529413	0.875	0.2777777777777778	0.31950176931159746	0.37400290948331444	0.31004300545772134
YWHAB_YWHAZ_1	YWHAB	YWHAZ	ENSG00000166913	ENSG00000164924	0.11538461538461539	0.29411764705882354	0.3125	0.18424123944785006	0.4415411383798724	0.3891735061892253
YWHAB_YWHAZ_2	YWHAZ	YWHAB	ENSG00000164924	ENSG00000166913	0.11538461538461539	0.29411764705882354	0.3125	0.18424123944785006	0.4415411383798724	0.3891735061892253
PTP4A1_PTP4A2_1	PTP4A1	PTP4A2	ENSG00000112245	ENSG00000184007	0.6666666666666666	1.0	0.5	0.5645868963615404	0.5978650361028742	0.4302825105834931
PTP4A1_PTP4A2_2	PTP4A2	PTP4A1	ENSG00000184007	ENSG00000112245	0.6666666666666666	1.0	0.5	0.5645868963615404	0.5978650361028742	0.4302825105834931
AKR1C2_AKR1C3_1	AKR1C2	AKR1C3	ENSG00000151632	ENSG00000196139	0.30303030303030304	0.2962962962962963	0.5	0.17163196704211617	0.39241030262348586	0.5452226159907421
AKR1C2_AKR1C3_2	AKR1C3	AKR1C2	ENSG00000196139	ENSG00000151632	0.30303030303030304	0.2962962962962963	0.5	0.17163196704211617	0.39241030262348586	0.5452226159907421
H2AJ_H2AX_1	H2AJ	H2AX	ENSG00000246705	ENSG00000188486	0.29411764705882354	0.4	0.3125	0.1839320113875151	0.3767534386607474	0.36190795521685687
H2AJ_H2AX_2	H2AX	H2AJ	ENSG00000188486	ENSG00000246705	0.29411764705882354	0.4	0.3125	0.1839320113875151	0.3767534386607474	0.36190795521685687
STK38_STK38L_1	STK38	STK38L	ENSG00000112079	ENSG00000211455	0.36363636363636365	0.5384615384615384	0.3333333333333333	0.29357737567860764	0.29134534385033933	0.4426679980531558
STK38_STK38L_2	STK38L	STK38	ENSG00000211455	ENSG00000112079	0.36363636363636365	0.5384615384615384	0.3333333333333333	0.29357737567860764	0.29134534385033933	0.4426679980531558
YWHAG_YWHAH_1	YWHAG	YWHAH	ENSG00000170027	ENSG00000128245	0.16666666666666666	0.25	0.3333333333333333	0.1776516090894161	0.42164830158081074	0.42559837692198804
YWHAG_YWHAH_2	YWHAH	YWHAG	ENSG00000128245	ENSG00000170027	0.16666666666666666	0.25	0.3333333333333333	0.1776516090894161	0.42164830158081074	0.42559837692198804
GBP1_GBP3_1	GBP1	GBP3	ENSG00000117228	ENSG00000117226	0.42105263157894735	0.4	0.38461538461538464	0.17659702704660346	0.3478015576742448	0.4295052528198668
GBP1_GBP3_2	GBP3	GBP1	ENSG00000117226	ENSG00000117228	0.42105263157894735	0.4	0.38461538461538464	0.17659702704660346	0.3478015576742448	0.4295052528198668
NR2F1_NR2F2_1	NR2F1	NR2F2	ENSG00000175745	ENSG00000185551	0.16129032258064516	0.6153846153846154	1.0	0.19254503528991757	0.30449292945561984	0.6074325619410299
NR2F1_NR2F2_2	NR2F2	NR2F1	ENSG00000185551	ENSG00000175745	0.16129032258064516	0.6153846153846154	1.0	0.19254503528991757	0.30449292945561984	0.6074325619410299
CAPZA1_CAPZA2_1	CAPZA1	CAPZA2	ENSG00000116489	ENSG00000198898	0.8	0.75	0.5	0.45126780486115087	0.7171761558326106	0.37659289453610495
CAPZA1_CAPZA2_2	CAPZA2	CAPZA1	ENSG00000198898	ENSG00000116489	0.8	0.75	0.5	0.45126780486115087	0.7171761558326106	0.37659289453610495
HMGN2_HMGN4_1	HMGN2	HMGN4	ENSG00000198830	ENSG00000182952	0.3333333333333333	0.8	0.5	0.4394234148901875	0.5702643273551165	0.5583616321836586
HMGN2_HMGN4_2	HMGN4	HMGN2	ENSG00000182952	ENSG00000198830	0.3333333333333333	0.8	0.5	0.4394234148901875	0.5702643273551165	0.5583616321836586
TLE1_TLE4_1	TLE1	TLE4	ENSG00000196781	ENSG00000106829	0.3076923076923077	0.6	0.8	0.2696749981189995	0.5092878260799301	0.42680613254082145
TLE1_TLE4_2	TLE4	TLE1	ENSG00000106829	ENSG00000196781	0.3076923076923077	0.6	0.8	0.2696749981189995	0.5092878260799301	0.42680613254082145
HSP90AA1_HSP90AB1_1	HSP90AA1	HSP90AB1	ENSG00000080824	ENSG00000096384	0.18518518518518517	0.4146341463414634	0.5454545454545454	0.1305024372500781	0.327124850756046	0.328663681274798
HSP90AA1_HSP90AB1_2	HSP90AB1	HSP90AA1	ENSG00000096384	ENSG00000080824	0.18518518518518517	0.4146341463414634	0.5454545454545454	0.1305024372500781	0.327124850756046	0.328663681274798
GABARAP_GABARAPL1_1	GABARAP	GABARAPL1	ENSG00000170296	ENSG00000139112	0.29411764705882354	0.625	0.375	0.20700794222974717	0.47971521283965785	0.3675351583457955
GABARAP_GABARAPL1_2	GABARAPL1	GABARAP	ENSG00000139112	ENSG00000170296	0.29411764705882354	0.625	0.375	0.20700794222974717	0.47971521283965785	0.3675351583457955
RAB4A_RAB4B_1	RAB4A	RAB4B	ENSG00000168118	ENSG00000167578	0.36363636363636365	0.7142857142857143	0.25	0.2893578989361781	0.3680457123646155	0.36828331857740676
RAB4A_RAB4B_2	RAB4B	RAB4A	ENSG00000167578	ENSG00000168118	0.36363636363636365	0.7142857142857143	0.25	0.2893578989361781	0.3680457123646155	0.36828331857740676
TPM2_TPM3_1	TPM2	TPM3	ENSG00000198467	ENSG00000143549	0.6666666666666666	0.375	0.6666666666666666	0.4135892340372564	0.5330810539264583	0.3651864232313944
TPM2_TPM3_2	TPM3	TPM2	ENSG00000143549	ENSG00000198467	0.6666666666666666	0.375	0.6666666666666666	0.4135892340372564	0.5330810539264583	0.3651864232313944
GDI1_GDI2_1	GDI1	GDI2	ENSG00000203879	ENSG00000057608	0.3333333333333333	0.8333333333333334	0.16666666666666666	0.26337466700940276	0.4191836524351217	0.3650274895950825
GDI1_GDI2_2	GDI2	GDI1	ENSG00000057608	ENSG00000203879	0.3333333333333333	0.8333333333333334	0.16666666666666666	0.26337466700940276	0.4191836524351217	0.3650274895950825
GNAI2_GNAI3_1	GNAI2	GNAI3	ENSG00000114353	ENSG00000065135	0.20689655172413793	0.875	0.42857142857142855	0.28993108992170974	0.3507347206027044	0.34880779015962443
GNAI2_GNAI3_2	GNAI3	GNAI2	ENSG00000065135	ENSG00000114353	0.20689655172413793	0.875	0.42857142857142855	0.28993108992170974	0.3507347206027044	0.34880779015962443
HLA-B_HLA-C_1	HLA-B	HLA-C	ENSG00000234745	ENSG00000204525	0.5333333333333333	0.8	1.0	0.25618899446292265	0.6636636568615737	0.36780199652120954
HLA-B_HLA-C_2	HLA-C	HLA-B	ENSG00000204525	ENSG00000234745	0.5333333333333333	0.8	1.0	0.25618899446292265	0.6636636568615737	0.36780199652120954
HDAC1_HDAC2_1	HDAC1	HDAC2	ENSG00000116478	ENSG00000196591	0.3424657534246575	0.4666666666666667	0.5	0.14500042450207118	0.28819033378595826	0.3589121411663468
HDAC1_HDAC2_2	HDAC2	HDAC1	ENSG00000196591	ENSG00000116478	0.3424657534246575	0.4666666666666667	0.5	0.14500042450207118	0.28819033378595826	0.3589121411663468
HRAS_KRAS_1	HRAS	KRAS	ENSG00000174775	ENSG00000133703	0.125	0.8	0.375	0.16374899778023722	0.3152653781745678	0.42053924787980673
HRAS_KRAS_2	KRAS	HRAS	ENSG00000133703	ENSG00000174775	0.125	0.8	0.375	0.16374899778023722	0.3152653781745678	0.42053924787980673
ZNF324_ZNF324B_1	ZNF324	ZNF324B	ENSG00000083812	ENSG00000249471	0.5	0.8	0.5	0.5141483877127223	0.37649359653500014	0.6245646691485529
ZNF324_ZNF324B_2	ZNF324B	ZNF324	ENSG00000249471	ENSG00000083812	0.5	0.8	0.5	0.5141483877127223	0.37649359653500014	0.6245646691485529
UBE2E2_UBE2E3_1	UBE2E2	UBE2E3	ENSG00000182247	ENSG00000170035	0.625	0.8571428571428571	0.25	0.6431643993421359	0.457063621833215	0.49123097286565187
UBE2E2_UBE2E3_2	UBE2E3	UBE2E2	ENSG00000170035	ENSG00000182247	0.625	0.8571428571428571	0.25	0.6431643993421359	0.457063621833215	0.49123097286565187
